BE.NMBS.492;THUIN;50.342739;4.288914
BE.NMBS.493;THULIN;50.423789;3.745783
BE.NMBS.494;TIELEN;51.241017;4.893089
BE.NMBS.495;TIELT;50.990058;3.328611
BE.NMBS.496;TIENEN;50.808022;4.925814
BE.NMBS.497;TILFF;50.570464;5.582514
BE.NMBS.498;TILLY;50.556742;4.551353
BE.NMBS.499;TOLLEMBEEK;50.735382;3.992833
BE.NMBS.500;TONGEREN;50.784214;5.473222
BE.NMBS.501;TORHOUT;51.064708;3.105869
BE.NMBS.502;TOURNAI;50.613125;3.396936
BE.NMBS.503;TROIS PONTS;50.369264;5.872817
BE.NMBS.504;TROOZ;50.573337;5.688504
BE.NMBS.505;TUBIZE;50.691708;4.205725
BE.NMBS.506;TURNHOUT;51.322775;4.937564
BE.NMBS.507;UCCLE CALEVOET;50.792131;4.331383
BE.NMBS.508;UCCLE STALLE;50.802431;4.323539
BE.NMBS.509;UKKEL KALEVOET;50.792131;4.331383
BE.NMBS.510;UKKEL STALLE;50.802431;4.323539
BE.NMBS.511;VELTEM;50.900519;4.633522
BE.NMBS.512;VERTRIJK;50.8359;4.836591
BE.NMBS.513;VERVIERS CENTRAL;50.587821;5.854597
BE.NMBS.514;VERVIERS PALAIS;50.590961;5.865262
BE.NMBS.515;VEURNE;51.073897;2.669742
BE.NMBS.516;VIANE MOERBEKE;50.751914;3.917055
BE.NMBS.517;VICHTE;50.833558;3.392842
BE.NMBS.518;VIELSALM;50.278814;5.909
BE.NMBS.519;VIJFHUIZEN;50.943327;3.982651
BE.NMBS.520;VILLE POMMEROEUL;50.464339;3.724189
BE.NMBS.521;VILLERS LA VILLE;50.578028;4.533432
BE.NMBS.522;VILVOORDE;50.924208;4.432583
BE.NMBS.523;VIRTON;49.560932;5.518441
BE.NMBS.524;VISE;50.740296;5.692835
BE.NMBS.525;VIVILLE;49.688369;5.785497
BE.NMBS.526;VOROUX GOREUX;50.660752;5.431066
BE.NMBS.527;VORST OOST;50.810204;4.320936
BE.NMBS.528;VORST ZUID;50.810158;4.310025
BE.NMBS.529;WAARSCHOOT;51.154608;3.615353
BE.NMBS.530;WALCOURT;50.258639;4.435336
BE.NMBS.531;WAREGEM;50.892458;3.425514
BE.NMBS.532;WAREMME;50.694725;5.248986
BE.NMBS.533;WATERLOO;50.715558;4.382925
BE.NMBS.534;WATERMAAL;50.809691;4.399692
BE.NMBS.535;WATERMAEL;50.809691;4.399692
BE.NMBS.536;WAVER;50.716272;4.604783
BE.NMBS.537;WAVRE;50.716272;4.604783
BE.NMBS.538;WEERDE;50.977411;4.470292
BE.NMBS.539;WELKENRAEDT;50.659464;5.974261
BE.NMBS.540;WELLE;50.903375;4.050922
BE.NMBS.541;WERVIK;50.781861;3.046975
BE.NMBS.542;WESPELAAR TILDONK;50.958297;4.637489
BE.NMBS.543;WETTEREN;51.001603;3.881881
BE.NMBS.544;WEVELGEM;50.811017;3.182533
BE.NMBS.545;WEZEMAAL;50.956206;4.748314
BE.NMBS.546;WICHELEN;51.001903;3.974897
BE.NMBS.547;WIJGMAAL;50.923017;4.700242
BE.NMBS.548;WILDERT;51.427614;4.463825
BE.NMBS.549;WILLEBROEK;51.066608;4.356083
BE.NMBS.550;WONDELGEM;51.086864;3.718372
BE.NMBS.551;YVES GOMEZEE;50.238039;4.490469
BE.NMBS.552;YVOIR;50.320839;4.878644
BE.NMBS.553;ZANDBERGEN;50.80715;3.956928
BE.NMBS.554;ZAVENTEM;50.88572;4.469886
BE.NMBS.555;ZEDELGEM;51.12641;3.1634
BE.NMBS.556;ZEEBRUGGE DORP;51.326108;3.195697
BE.NMBS.557;ZEEBRUGGE STRAND;51.324546;3.186668
BE.NMBS.558;ZELE;51.073103;4.041586
BE.NMBS.559;ZELLIK;50.889731;4.275583
BE.NMBS.560;ZICHEM;51.006694;4.987358
BE.NMBS.561;ZINGEM;50.909158;3.645875
BE.NMBS.562;ZOTTEGEM;50.869103;3.814414
BE.NMBS.563;ZWANKENDAMME;51.306408;3.191564
BE.NMBS.564;ZWIJNDRECHT;51.214214;4.329161
